timestamp,chi_sf,chi_d,steering_active
1789132620553502,0.0,0.0,0
1789132620589478,0.0,0.0,0
1789132620589478,0.0,0.0,0
1789132620613566,0.0,0.0,0
1789132620625482,0.0,0.0,0
1789132620625482,0.0,0.0,0
1789132620637498,0.0,0.0,0
1789132620649477,0.0,0.0,0
1789132620661499,0.0,0.0,0
1789132620673502,0.0,0.0,0
1789132620685477,0.0,0.0,0
1789132620685477,0.0,0.0,0
1789132620697487,0.0,0.0,0
1789132620709478,0.0,0.0,0
1789132620721477,0.0,0.0,0
1789132620733502,0.0,0.0,0
1789132620745605,0.0,0.0,0
1789132620733502,0.0,0.0,0
1789132620757483,0.0,0.0,0
1789132620769498,0.0,0.0,0
1789132620781478,0.0,0.0,0
1789132620793522,0.0,0.0,0
1789132620793522,0.0,0.0,0
1789132620805478,0.0,0.0,0
1789132620817479,0.0,0.0,0
1789132620829478,0.0,0.0,0
1789132620841477,0.0,0.0,0
1789132620853502,0.0,0.0,0
1789132620865478,0.0,0.0,0
1789132620853502,0.0,0.0,0
1789132620877540,0.0,0.0,0
1789132620877540,0.0,0.0,0
1789132620877540,0.0,0.0,0
1789132620877540,0.0,0.0,0
1789132620925498,0.0,0.0,0
1789132620877540,0.0,0.0,0
1789132620937487,0.0,0.0,0
1789132620949478,0.0,0.0,0
1789132620961485,0.0,0.0,0
1789132620973500,0.0,0.0,0
1789132620985478,0.0,0.0,0
1789132620997479,0.0,0.0,0
1789132620997479,0.0,0.0,0
1789132621009538,0.0,0.0,0
1789132621021481,0.0,0.0,0
1789132621033521,0.0,0.0,0
1789132621045478,0.0,0.0,0
1789132621033521,0.0,0.0,0
1789132621057500,0.0,0.0,0
1789132621069477,0.0,0.0,0
1789132621081478,0.0,0.0,0
1789132621081478,0.0,0.0,0
1789132621081478,0.0,0.0,0
1789132621117479,0.0,0.0,0
1789132621117479,0.0,0.0,0
1789132621129496,0.0,0.0,0
1789132621141535,0.0,0.0,0
1789132621153555,0.0,0.0,0
1789132621165498,0.0,0.0,0
1789132621153555,0.0,0.0,0
1789132621177487,0.0,0.0,0
1789132621189497,0.0,0.0,0
1789132621201478,0.0,0.0,0
1789132621201478,0.0,0.0,0
1789132621225477,0.0,0.0,0
1789132621237478,0.0,0.0,0
1789132621237478,0.0,0.0,0
1789132621249478,0.0,0.0,0
1789132621261477,0.0,0.0,0
1789132621273557,0.0,0.0,0
1789132621285482,0.0,0.0,0
1789132621273557,0.0,0.0,0
1789132621273557,0.0,0.0,0
1789132621309477,0.0,0.0,0
1789132621321498,0.0,0.0,0
1789132621333502,0.0,0.0,0
1789132621345477,0.0,0.0,0
1789132621333502,0.0,0.0,0
1789132621357483,0.0,0.0,0
1789132621369477,0.0,0.0,0
1789132621381478,0.0,0.0,0
1789132621393501,0.0,0.0,0
1789132621405605,0.0,0.0,0
1789132621405605,0.0,0.0,0
1789132621417864,0.0,0.0,0
1789132621429511,0.0,0.0,0
1789132621441478,0.0,0.0,0
1789132621453521,0.0,0.0,0
1789132621465478,0.0,0.0,0
1789132621453521,0.0,0.0,0
1789132621477479,0.0,0.0,0
1789132621489477,0.0,0.0,0
1789132621501477,0.0,0.0,0
1789132621513502,0.0,0.0,0
1789132621525478,0.0,0.0,0
1789132621513502,0.0,0.0,0
1789132621537522,0.0,0.0,0
1789132621549481,0.0,0.0,0
1789132621561498,0.0,0.0,0
1789132621573502,0.0,0.0,0
1789132621585519,0.0,0.0,0
1789132621585523,0.0,0.0,0
1789132621585523,0.0,0.0,0
1789132621609481,0.0,0.0,0
1789132621621482,0.0,0.0,0
1789132621633506,0.0,0.0,0
1789132621645482,0.0,0.0,0
1789132621633506,0.0,0.0,0
1789132621657483,0.0,0.0,0
1789132621669523,0.0,0.0,0
1789132621681485,0.0,0.0,0
1789132621693525,0.0,0.0,0
1789132621705482,0.0,0.0,0
1789132621693525,0.0,0.0,0
1789132621717504,0.0,0.0,0
1789132621729502,0.0,0.0,0
1789132621741482,0.0,0.0,0
1789132621753507,0.0,0.0,0
1789132621765481,0.0,0.0,0
1789132621753507,0.0,0.0,0
1789132621777483,0.0,0.0,0
1789132621789481,0.0,0.0,0
1789132621801521,0.0,0.0,0
1789132621813518,0.0,0.0,0
1789132621825502,0.0,0.0,0
1789132621837483,0.0,0.0,0
1789132621837483,0.0,0.0,0
1789132621849502,0.0,0.0,0
